"entry_id","comments","score"
"40834","a:1:{s:8:""comment4"";a:2:{i:0;s:409:""Over the past 12 months, the team demonstrated exceptional resilience and collaboration, exceeding expectations despite facing a challenging working environment characterized by staff shortages and changes. Their ability to pull together and overcome these obstacles is a testament to their dedication and teamwork, showcasing a commendable level of commitment to achieving goals and maintaining productivity."";i:1;s:1218:""BCS can enhance its organizational effectiveness by prioritizing clear communication through regular updates, teams all staff channels, and transparent protocols. This includes fostering an open culture that values employee feedback and utilizing diverse channels for communication, as I don't believe much is acted on these staff surveys. A report should be produced before this survey is released of all the actions acted upon on based on last years survey, as I think its hard to see the changes made. To promote diversity, the organization should implement more transparent reporting mechanisms, setting clear goals and action plans. Additionally, BCS can embrace innovation by encouraging employees to stay updated on technological advancements and invest in continuous training. A progressive work environment can be cultivated by implementing training frameworks, promoting career progression for all employees, and ensuring leadership commitment to inclusivity. By involving employees in decision-making and setting measurable KPIs, BCS can position itself as a dynamic and forward-thinking organization, actively contributing to the advancement of IT standards and promoting a diverse and inclusive workplace."";}}","76.300"
"40833","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","57.960"
"40832","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","98.000"
"40831","a:1:{s:8:""comment4"";a:2:{i:0;s:79:""- beginning to understand where we have to change/ make changes to be relevant "";i:1;s:102:""- keep challenging our norm 
- industry trends 
- be more innovative 
- get ahead of the EDI curve "";}}","61.630"
"40829","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","40.500"
"40828","a:1:{s:8:""comment4"";a:2:{i:0;s:134:""I really enjoyed working in the institute team, everyone is super nice, friendly and supportive. The growth in my area has been great."";i:1;s:83:""Really consider workloads and the people within positions and the impact on others."";}}","67.000"
"40826","a:1:{s:8:""comment4"";a:2:{i:0;s:179:""we helped organise a 2 day event by setting up the room and different zones for breakout meetings. we also ordered all the catering and made and served all the teas and coffees.  "";i:1;s:3:""n/a"";}}","100.000"
"40820","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:292:""Be more inclusive and accepting of others , get ride of the hierarchy and view people need to earn there place we are supposed to be one team support each other yes respect is key but no one is better than the other and everyone has quirks making them feel they need to change to be heard.   "";}}","3.290"
"40819","a:1:{s:8:""comment4"";a:2:{i:0;s:19:""Growth in standards"";i:1;s:13:""More resource"";}}","42.880"
"40818","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","77.350"
"40817","a:1:{s:8:""comment4"";a:2:{i:0;s:93:""Nice team, good working relationships, supportive boss who acknowledges the work being done. "";i:1;s:157:""Some people on the Institute side get very defensive and can be obstructive. The attitude towards L&amp;D can be patronising, antagonising and just awkward. "";}}","42.000"
"40816","a:1:{s:8:""comment4"";a:2:{i:0;s:84:""Team growth in Ed &amp; PB, with lots of development opportunities for team members."";i:1;s:218:""Making staff feel more valued across the business. I think in our team we're quite good at this (e.g. nominating team for stars, celebrating the wins etc.) but I don't think there is much done on a business wide scale."";}}","70.560"
"40815","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","84.080"
"40813","a:1:{s:8:""comment4"";a:2:{i:0;s:39:""Achieved targets that made a difference"";i:1;s:83:""Reduce the burden of compliance an legal considerations on run of the mill projects"";}}","79.000"
"40811","a:1:{s:8:""comment4"";a:2:{i:0;s:8:""Renewals"";i:1;s:113:""Invest in staff - looking at how we can retain by giving a clear pathway for those who wish to move up the chain."";}}","79.140"
"40810","a:1:{s:8:""comment4"";a:2:{i:0;s:70:""Staff Christmas party
BCS Connect event
Induction days and lunches
"";i:1;s:48:""More regular comms around business performance
"";}}","97.800"
"40808","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","89.600"
"40807","a:1:{s:8:""comment4"";a:2:{i:0;s:128:""I am lucky to have a great line manager, it has been busy but I feel extremely proud on what the team has achieved collectively."";i:1;s:441:""My biggest area for improvement is around well-being, I don't think we do enough in this area and to ensure staff who are working under pressure, are supported and not worked to the detriment of their health.  This is something which BCS should take more seriously, talk about and put in preventive measures so people are not working at a pace which is not sustainable.  We do expect a lot from people and although we deliver, at what cost? "";}}","88.260"
"40805","a:1:{s:8:""comment4"";a:2:{i:0;s:179:""I think over the last 12 months the separate teams in BCS have really come together to work as one. The apprenticeship sales hit record highs and we are being heard in government."";i:1;s:131:""Keep aiming for the stars. I think the only way is up for BCS and I am proud to work for an organisation who is ahead of the curve."";}}","98.500"
"40804","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","89.340"
"40802","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","81.000"
"40801","a:1:{s:8:""comment4"";a:0:{}}","9.900"
"40800","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","63.120"
"40799","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","78.750"
"40798","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:135:""Let staff choose which laptop they want (I personally don't like Windows)
More to engage with those who aren't in the office regularly"";}}","84.500"
"40797","a:1:{s:8:""comment4"";a:2:{i:0;s:1:"" "";i:1;s:1:"" "";}}","74.000"
"40796","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","84.000"
"40794","a:1:{s:8:""comment4"";a:2:{i:0;s:44:""Connect/Re-Connect. Development of products."";i:1;s:100:""Some additionally formal training steps per each department would be really helpful with onboarding."";}}","58.100"
"40793","a:1:{s:8:""comment4"";a:2:{i:0;s:24:""Job change/promotion. 
"";i:1;s:0:"""";}}","81.300"
"40792","a:1:{s:8:""comment4"";a:2:{i:0;s:122:""Seems to be many opportunities for clients to become involved with BCS and some really good new courses added to portfolio"";i:1;s:44:""Possible regional offices for teams to meet?"";}}","56.700"
"40791","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","51.450"
"40790","a:1:{s:8:""comment4"";a:2:{i:0;s:54:""We've managed to deliver some positive system changes."";i:1;s:145:""Being able to deliver them more quickly (or iteratively). Our old school waterfall approach doesn't really work for an organisation of this size."";}}","68.880"
"40786","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:1:"" "";}}","65.000"
"40785","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","48.470"
"40772","a:1:{s:8:""comment4"";a:2:{i:0;s:766:""I had a personal investment in it so may be bias, but I think we made progress through the strategy and change groups to improve our alignment, which can help to ensure our business plans and objectives are harmonized and visible across the organisation, enabling us to take a more coordinated approach to planning and resourcing our delivery.  I think the strategy and change approach also helped senior managers and executives to start having more joined up and open conversations, and in some cases difficult discussions that need to happen.

We have taken the development and sales of the L&amp;D  product portfolio to the next level, giving us an excellent foundation to grow our business and revenues, and provide exciting career opportunities for our team. "";i:1;s:734:""The strategy and change groups were starting to build momentum, so it would be great to see consistent and ongoing commitment for this type of approach to work, but I'm not sure if that will happen.

We need to make sure that our customers don't have pain points when dealing with BCS, and that our staff are not swans, paddling furiously under the water, and in some cases they are. We have also got so used to doing things in certain ways, that we have lost sight on whether it's the best way, and could be doing things more effectively, making working life better for ourselves and our customers - to do this we need to really get under the skin of what the issues are, and work supportively with one another to move BCS forward."";}}","93.000"
"40770","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","100.000"
"40769","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","69.610"
"40768","a:1:{s:8:""comment4"";a:2:{i:0;s:45:""positive relationship with other departments "";i:1;s:0:"""";}}","88.000"
"40767","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","86.000"
"40766","a:1:{s:8:""comment4"";a:0:{}}","25.540"
"40765","a:1:{s:8:""comment4"";a:2:{i:0;s:288:""Large corporate clients partnering with BCS and good cross functional support, example KPMG and MOD accounts. 
CPD events being delivered.
Having the chance to have face to face meetings, particularly in the office.
Working with colleagues who care, want to deliver, and do their best."";i:1;s:854:""Be more agile in our approach. Requests take too long to progress. Always putting our members/customers at the heart of everything we do, thereby Making IT Good for Society.  Linking customer data rather than having lots of separate systems, collect company details where possible, improve and automate application processes. Ensure our product offerings don't overlap and conflict with other parts of the business.
Promote Chartered status, particularly in social media channels, to raise profile and take up. Don't exclude EC registrations when promoting professional registrations as many employers still value these and it can deter people coming to BCS. Provide corporate applicants access to application mentors.
API for RMP - companies are looking to link RMP to their existing HR/Learning systems for a seamless user experience for their staff."";}}","90.000"
"40763","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","80.100"
"40762","a:1:{s:8:""comment4"";a:2:{i:0;s:102:""Customer Digital Experience programme. Member growth under 40's. New approach to Strategy and Change. "";i:1;s:234:""Better integration across the business (people, departments etc). Better prioritisation. Clearer expectations on performance, consequences for under performance. Higher productivity through improved focus and clarity of expectations. "";}}","76.930"
"40760","a:1:{s:8:""comment4"";a:2:{i:0;s:12:""My training."";i:1;s:36:""Not worked here long enough to know."";}}","92.500"
"40759","a:1:{s:8:""comment4"";a:0:{}}","98.000"
"40758","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","49.880"
"40757","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","42.060"
"40756","a:1:{s:8:""comment4"";a:2:{i:0;s:87:""Launch of new products in the Education space - Tech and Dev 10 and ICDL Pathway quals."";i:1;s:574:""Cover a reasonable cost (&pound;5-7) for personal lunch when staying away from home on business, especially when away over multiple evenings. Currently, a snatched lunch when on the road, is covered personally.

Business admin and reporting can, at points in the year, take staff away from business development for lengthy periods of time. Budgeting and re forecasting is quite time consuming making it difficult to stay on top of the dat to day work. I wonder whether there us a more automated way of doing this using existing company data and or using trend forecasting."";}}","83.100"
"40754","a:1:{s:8:""comment4"";a:2:{i:0;s:56:""Met targets, delivered quality experiences to customers."";i:1;s:175:""Systems need further investment and some areas need a lot more automation or to be sufficiently staffed. In light of inflationary pressures we could do with a decent pay rise."";}}","64.600"
"40753","a:1:{s:8:""comment4"";a:2:{i:0;s:367:""Openness and transparency across different departments, in particular across Education/Skills/Policy &amp; communications

Some green shoots between sales and Policy/PR engagement including reporting from policy to sales but still it feels like the objectives are either in competition or there is an implicit hierarchy in which the two departments aren't aligned. "";i:1;s:990:""Better communication of the organisations strategy, aims and values
Everyone in BCS should be able to say what our unique offering is in an elevator pitch style. If we find this too difficult as an organisation, maybe we aren't coherent enough ti be effective and we should look seriously at our mission, charter and see how we should rationalise around this.
The profit first, social good second is a strong narrative and one that isn't helpful and actively closes off areas we want to influence. It often feels like we are playing different games, one very much fixed on the short term and one looking more at the longer term. Both important but there is a lack of dedicated support/time/resource or a clear strategy or leadership to help staff understand the journey between the two. 

BCS is still very much a collection of mini fiefdoms without a clear central purpose, a legacy issue and one there is an opportunity to change with a new CEO and a strong united and visible Exec.
"";}}","58.600"
"40752","a:1:{s:8:""comment4"";a:2:{i:0;s:0:"""";i:1;s:0:"""";}}","100.000"
"40751","a:1:{s:8:""comment4"";a:0:{}}","94.200"
"40750","a:1:{s:8:""comment4"";a:2:{i:0;s:115:""Working from home, our mental ability has much improved, IT have done a fantastic job for this to be able to work. "";i:1;s:64:""Keep the work life balance with the working from home as it is. "";}}","74.590"
"40749","a:1:{s:8:""comment4"";a:2:{i:0;s:144:""Most people are lovely, friendly and helpful. 
Being encouraged and praised for my work and positive changes I have made has been encouraging. "";i:1;s:253:""I have asked for more work, at least once a week since the day i have started here and it is still not happening. My one to one's are missed or don't happen and I'm unsure how often they are meant to happen.
I sometimes struggle speaking to colleagues."";}}","99.500"
"40748","a:1:{s:8:""comment4"";a:2:{i:0;s:54:""We've brought on some impressive clients, such as KPMG"";i:1;s:1363:""Provide the correct level of operational support. This is not a dig at the Ops Team, as I think they are truly brilliant, but there was a clear failing in resource management throughout Summer 2022, with experienced and talented team members moving jobs internally to different teams in addition to a number of maternity leaves. Their roles were not backfilled quick enough and the lack of support has had a serious impact, not only on service levels to clients, but also on the sales support staff, as they assumed additional operational responsibilities that are still impacting the sales process and support provided to the sales team. So I would suggest acknowledging there was a failure, contingency planning via lessons learned so that the risk of something happening again is mitigated slightly, and then adequately staffing operations in line with the promised service level we sell to clients.

I also think we can make things better by improving commercial awareness throughout non-sales based teams. Institute is a charity, granted, but we still need clients and members and money coming in to keep the organisation a going concern and to invest in all the wonderful initiatives we launch that have real societal benefit. I still feel when sales communicate things internally, it is perceived as a whinge and not as the feedback from paying clients. "";}}","65.000"
